4.4080796466732775,6.509512840781799
4.20789435448074,6.822361609982153
4.232309922511663,6.812888938580924
4.310794405018916,6.667482503567105
4.232898622640648,6.819215947809431
4.168915742910063,6.864606020956312
4.194126818183001,6.836028135397185
4.230005199444484,6.802830316484732
4.217856050553973,6.840018698838131
4.277287828260973,6.755838350993917
4.2741972720115715,6.730636330633045
4.6582593775290135,6.102848102636525
4.427414241677041,6.531329434942682
4.216421777461937,6.812267415777553
4.252727735099753,6.781975241034374
4.509874446238588,6.193581698725636
4.3616909258416054,6.458543634234873
4.249153520597114,6.775177519528282
4.211177303929148,6.783135902004759
4.169418243266363,7.089934212795318
4.094355363685975,7.068903075840765
4.202792033196087,7.116365432399544
4.149351568671779,7.08106942537942
4.1908934966198865,6.787361367534328
4.256252374029117,6.795050661957798
4.1046186040829005,7.05174815072785
4.059660878233989,6.957240460681392
4.229689324486216,6.806766194831959
4.252001443936132,6.765159894093603
4.104786696438306,7.041771264759243
4.096671842794745,6.987309706965567
4.2771402123481295,6.7221057606851105
4.093682388366272,7.024912804390972
4.171769351215799,7.030001641530258
4.212642621203019,6.776224406152373
4.239616148862852,6.802080862553179
4.225078986493008,6.885787125019981
4.077248773577344,6.958740173361919
4.251030523473525,6.768676231297752
4.2866789309900835,6.709036855665523
